[INSERT], 556000, 4.556218353332871
[INSERT], 557000, 3.828871242200794
[INSERT], 558000, 4.015105740181269
[INSERT], 559000, 3.930668787698018
[INSERT], 560000, 3.815798611111111
[INSERT], 561000, 3.7702255454768325
[INSERT], 562000, 3.6672214956604448
[INSERT], 563000, 3.5192234245703373
[INSERT], 564000, 3.300133278654911
[INSERT], 565000, 5.585381336718963
[INSERT], 566000, 3.8726914373311923
[INSERT], 567000, 3.282833627278072
[INSERT], 568000, 3.8268553724827488
[INSERT], 569000, 3.4263421190173973
[INSERT], 570000, 3.6179508135819898
[INSERT], 571000, 3.335569719333557
[INSERT], 572000, 5.287186778034477
[INSERT], 573000, 4.379366812227074
[INSERT], 574000, 4.012843054812323
[INSERT], 575000, 2.9095619406500237
[INSERT], 576000, 2.790281680487972
[INSERT], 577000, 3.363593676631711
[INSERT], 578000, 2.8384811561348826
[INSERT], 579000, 2.376375505129002
[INSERT], 580000, 3.003109288171474
[INSERT], 581000, 2.629899252518687
[INSERT], 582000, 2.86180112845314
[INSERT], 583000, 2.286693048254681
[INSERT], 584000, 2.2775224775224774
[INSERT], 585000, 2.567457375833951
[INSERT], 586000, 2.5269072491294713
[INSERT], 587000, 2.3782566741717592
[INSERT], 588000, 2.281332917121898
[INSERT], 589000, 2.2046306864503507
[INSERT], 590000, 3.179992913664816
[INSERT], 591000, 2.724024909865618
[INSERT], 592000, 2.4779116465863456
[INSERT], 593000, 1.9775031685678073
[INSERT], 594000, 2.4580959287268205
[INSERT], 595000, 1.9424483823768492
[INSERT], 596000, 2.406429507205482
[INSERT], 597000, 2.022643133878605
[INSERT], 598000, 1.9993150098467334
[INSERT], 599000, 1.9487944320159085
[INSERT], 600000, 1.836961924644597
[INSERT], 601000, 2.550825752892343
[INSERT], 602000, 1.6883153917444929
[INSERT], 603000, 1.8350426681280827
[INSERT], 604000, 1.7849628712871286
[INSERT], 605000, 1.737166172106825
[INSERT], 606000, 1.7175968283013114
[INSERT], 607000, 1.957414630263472
[INSERT], 608000, 1.6751638747268756
[INSERT], 609000, 3.0452445652173914
[INSERT], 610000, 2.3602541764886746
[INSERT], 611000, 2.8318186795138507
[INSERT], 612000, 1.880817347789825
[INSERT], 613000, 1.7744596962616823
[INSERT], 614000, 1.726358002187386
[INSERT], 615000, 1.8950627211321969
[INSERT], 616000, 1.7205283018867925
[INSERT], 617000, 2.1232849473056272
[INSERT], 618000, 2.2985059353254194
[INSERT], 619000, 2.2563408249842043
[INSERT], 620000, 2.222628357701462
[INSERT], 621000, 1.5905268453963919
[INSERT], 622000, 1.799366085578447
[INSERT], 623000, 1.7192996418623159
[INSERT], 624000, 1.677730192719486
[INSERT], 625000, 1.8473529132211768
[INSERT], 626000, 1.8049408622663106
[INSERT], 627000, 1.9476517150395778
[INSERT], 628000, 1.7889020537124802
[INSERT], 629000, 1.5655464236308894
[INSERT], 630000, 1.5592428916868173
[INSERT], 631000, 1.698507746411938
[INSERT], 632000, 1.421772239529249
[INSERT], 633000, 1.5373161596784508
[INSERT], 634000, 1.649599012954966
[INSERT], 635000, 1.8325434439178514
[INSERT], 636000, 2.9672307279076016
[INSERT], 637000, 3.146880176697957
[INSERT], 638000, 1.8462311557788944
[INSERT], 639000, 1.475124838172739
[INSERT], 640000, 1.8026224982746721
[INSERT], 641000, 1.5584330794341676
[INSERT], 642000, 1.8933585313174945
[INSERT], 643000, 1.9295624332977588
[INSERT], 644000, 2.317490494296578
[INSERT], 645000, 1.379527087698294
[INSERT], 646000, 1.6181818181818182
[INSERT], 647000, 1.3747637051039698
[INSERT], 648000, 1.329655172413793
[INSERT], 649000, 1.326975476839237
[INSERT], 650000, 1.1215746815901197
[INSERT], 651000, 1.095435684647303
[INSERT], 652000, 1.03770197486535
[INSERT], 653000, 1.017040731504572
[INSERT], 654000, 0.8343156516044532
[INSERT], 655000, 1.3262174783188792
[INSERT], 656000, 0.5925449871465296
